"consecutive","dat.source","year","date","CPUE_pontastacus leptodactylus","CPUE_pacifastacus leniusculus","pontastacus leptodactylus","pacifastacus leniusculus","CPUE_faxonius limosus","CPUE_procambarus clarkii","CPUE_procambarus acutus","CPUE_procambarus virginalis","CPUE_faxonius virilis","faxonius limosus","procambarus clarkii","procambarus acutus","procambarus virginalis","faxonius virilis","nearest_river_index","VHAG","CATC","nearest_waterbody_index","WVLC","ID","distances","BEKNR","BEKNAAM","longitude","latitude","geometry"
NA,"gbif_data",2025,2025-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,89696,NA,2478,8.5073962418293,4,"Benedenscheldebekken",4.18940999599201,51.2468800023905,c(4.18940999599201, 51.2468800023905)
NA,"gbif_data",2025,2025-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,89696,NA,2479,3.98806376061973,4,"Benedenscheldebekken",4.18960999599201,51.2473400023904,c(4.18960999599201, 51.2473400023904)
NA,"gbif_data",2025,2025-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,17834,555,2,26487,NA,2480,4.97327279475406,3,"Bekken van de Gentse Kanalen",4.0374199960233,51.19044000239,c(4.0374199960233, 51.19044000239)
NA,"gbif_data",2025,2025-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2481,6.5841512483377,4,"Benedenscheldebekken",4.18679999599252,51.2456900023906,c(4.18679999599252, 51.2456900023906)
NA,"gbif_data",2025,2025-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,9764,NA,NA,81819,"ANTANT0476",2482,0,4,"Benedenscheldebekken",4.47442999591858,51.2145800024311,c(4.47442999591858, 51.2145800024311)
NA,"gbif_data",2025,2025-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,12698,129,2,49675,NA,2483,5.04808766937884,2,"Bekken van de Brugse Polders",3.13150999624444,51.2198600022852,c(3.13150999624444, 51.2198600022852)
NA,"gbif_data",2025,2025-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2484,8.62768607008339,4,"Benedenscheldebekken",4.1860199959927,51.2455600023905,c(4.1860199959927, 51.2455600023905)
NA,"gbif_data",2025,2025-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2485,5.42022286861369,4,"Benedenscheldebekken",4.18652999599259,51.2456500023905,c(4.18652999599259, 51.2456500023905)
NA,"gbif_data",2025,2025-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2486,5.87364433969729,4,"Benedenscheldebekken",4.18730999599241,51.2458200023906,c(4.18730999599241, 51.2458200023906)
NA,"gbif_data",2025,2025-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2487,4.81486998944664,4,"Benedenscheldebekken",4.18791999599228,51.2460300023906,c(4.18791999599228, 51.2460300023906)
NA,"gbif_data",2025,2025-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,9764,NA,NA,81819,"ANTANT0476",2488,0,4,"Benedenscheldebekken",4.47429999591861,51.2145600024311,c(4.47429999591861, 51.2145600024311)
NA,"gbif_data",2025,2025-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2489,8.5125264481118,4,"Benedenscheldebekken",4.18678999599253,51.2456700023906,c(4.18678999599253, 51.2456700023906)
NA,"gbif_data",2025,2025-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,24573,65266,99,89696,NA,2490,3.81655064358937,4,"Benedenscheldebekken",4.189489995992,51.2469900023905,c(4.189489995992, 51.2469900023905)
NA,"gbif_data",2025,2025-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,NA,NA,89696,NA,2491,15.0408953442352,4,"Benedenscheldebekken",4.18968999599197,51.2471800023905,c(4.18968999599197, 51.2471800023905)
NA,"gbif_data",2025,2025-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,7825,3120,3,27783,NA,2492,2.22453331033853,4,"Benedenscheldebekken",4.18305999597542,51.0725300024397,c(4.18305999597542, 51.0725300024397)
NA,"gbif_data",2025,2025-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5896,8854,2,15639,NA,2493,5.22541525323646,10,"Netebekken",4.65289999587089,51.1808800024607,c(4.65289999587089, 51.1808800024607)
NA,"gbif_data",2025,2025-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,11054,NA,NA,6816,"ANTANT0297",2494,0,4,"Benedenscheldebekken",4.39066999594648,51.2842100024019,c(4.39066999594648, 51.2842100024019)
NA,"gbif_data",2025,2025-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2495,5.35947138239048,4,"Benedenscheldebekken",4.18746999599238,51.2458700023906,c(4.18746999599238, 51.2458700023906)
NA,"gbif_data",2025,2025-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2496,4.69627958641673,4,"Benedenscheldebekken",4.18747999599238,51.2458800023906,c(4.18747999599238, 51.2458800023906)
NA,"gbif_data",2025,2025-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2497,6.21069682799887,4,"Benedenscheldebekken",4.18837999599219,51.2462100023906,c(4.18837999599219, 51.2462100023906)
NA,"gbif_data",2025,2025-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2498,6.23991834385041,4,"Benedenscheldebekken",4.18855999599216,51.2463000023906,c(4.18855999599216, 51.2463000023906)
NA,"gbif_data",2025,2025-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,24573,65266,99,89696,NA,2499,7.72474037004628,4,"Benedenscheldebekken",4.189519995992,51.2470200023905,c(4.189519995992, 51.2470200023905)
NA,"gbif_data",2025,2025-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,89696,NA,2500,8.43294213306933,4,"Benedenscheldebekken",4.18964999599199,51.2472900023904,c(4.18964999599199, 51.2472900023904)
NA,"gbif_data",2025,2025-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,9764,NA,NA,81821,"ANTANT0477",2501,0,4,"Benedenscheldebekken",4.46575999592045,51.2119100024309,c(4.46575999592045, 51.2119100024309)
NA,"gbif_data",2025,2025-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,9764,NA,NA,81819,"ANTANT0476",2502,0,4,"Benedenscheldebekken",4.47369999591882,51.2151300024309,c(4.47369999591882, 51.2151300024309)
NA,"gbif_data",2025,2025-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,21844,NA,NA,53666,NA,2503,121.31109238611,2,"Bekken van de Brugse Polders",3.10869999624832,51.2047100022871,c(3.10869999624832, 51.2047100022871)
NA,"gbif_data",2025,2025-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2504,8.65176613554083,4,"Benedenscheldebekken",4.18631999599263,51.2455900023905,c(4.18631999599263, 51.2455900023905)
NA,"gbif_data",2025,2025-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2505,6.3487163286757,4,"Benedenscheldebekken",4.18651999599259,51.2456400023905,c(4.18651999599259, 51.2456400023905)
NA,"gbif_data",2025,2025-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2506,6.59333973820439,4,"Benedenscheldebekken",4.18698999599248,51.2457300023906,c(4.18698999599248, 51.2457300023906)
NA,"gbif_data",2025,2025-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2507,7.51920160636142,4,"Benedenscheldebekken",4.18771999599232,51.2459300023906,c(4.18771999599232, 51.2459300023906)
NA,"gbif_data",2025,2025-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2508,7.54816438895991,4,"Benedenscheldebekken",4.18858999599215,51.2463000023906,c(4.18858999599215, 51.2463000023906)
NA,"gbif_data",2025,2025-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2509,8.1803748854958,4,"Benedenscheldebekken",4.18893999599209,51.2465000023905,c(4.18893999599209, 51.2465000023905)
NA,"gbif_data",2025,2025-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,24573,65266,99,89696,NA,2510,4.12164406498462,4,"Benedenscheldebekken",4.189499995992,51.2469900023905,c(4.189499995992, 51.2469900023905)
NA,"gbif_data",2025,2025-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,89696,NA,2511,6.27411255593944,4,"Benedenscheldebekken",4.189529995992,51.2471300023904,c(4.189529995992, 51.2471300023904)
NA,"gbif_data",2025,2025-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1330,NA,NA,4499,"ANTHEI0433",2512,0,10,"Netebekken",4.74075999583954,51.0905000024968,c(4.74075999583954, 51.0905000024968)
NA,"gbif_data",2025,2025-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2513,7.07311410931212,4,"Benedenscheldebekken",4.1883399959922,51.2461800023906,c(4.1883399959922, 51.2461800023906)
NA,"gbif_data",2025,2025-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,89696,NA,2514,9.27695839466009,4,"Benedenscheldebekken",4.18956999599199,51.2471200023905,c(4.18956999599199, 51.2471200023905)
NA,"gbif_data",2025,2025-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,27763,NA,NA,26810,"OVLTEM0017",2515,0,4,"Benedenscheldebekken",4.17164999598294,51.1177900024255,c(4.17164999598294, 51.1177900024255)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,16467,NA,NA,64303,"VBRZEM0077",2516,0,8,"Dijle- en Zennebekken",4.47654999589131,50.959890002505,c(4.47654999589131, 50.959890002505)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,NA,NA,82501,NA,2517,10.2616668324234,4,"Benedenscheldebekken",4.18655999599257,51.2456100023905,c(4.18655999599257, 51.2456100023905)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2518,9.19658145073563,4,"Benedenscheldebekken",4.18655999599258,51.2456200023905,c(4.18655999599258, 51.2456200023905)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2519,7.92969602953303,4,"Benedenscheldebekken",4.18654999599258,51.2456300023905,c(4.18654999599258, 51.2456300023905)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2520,7.06641067127478,4,"Benedenscheldebekken",4.18655999599258,51.2456400023906,c(4.18655999599258, 51.2456400023906)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2521,6.09851854901201,4,"Benedenscheldebekken",4.18700999599248,51.2457400023906,c(4.18700999599248, 51.2457400023906)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,3763,47902,2,82501,NA,2522,7.66338311695686,4,"Benedenscheldebekken",4.18729999599241,51.2458000023906,c(4.18729999599241, 51.2458000023906)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2523,9.59376165931856,4,"Benedenscheldebekken",4.18753999599236,51.2458500023906,c(4.18753999599236, 51.2458500023906)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2524,8.14839782015251,4,"Benedenscheldebekken",4.18776999599231,51.2459400023906,c(4.18776999599231, 51.2459400023906)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,NA,NA,82501,NA,2525,14.037466987412,4,"Benedenscheldebekken",4.18841999599217,51.2461400023906,c(4.18841999599217, 51.2461400023906)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,NA,NA,82501,NA,2526,11.2595035124817,4,"Benedenscheldebekken",4.18893999599208,51.2464600023906,c(4.18893999599208, 51.2464600023906)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,NA,NA,82501,NA,2527,10.1480754373114,4,"Benedenscheldebekken",4.18912999599205,51.2466100023906,c(4.18912999599205, 51.2466100023906)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,NA,NA,82501,NA,2528,10.7006012300641,4,"Benedenscheldebekken",4.18913999599205,51.2466100023905,c(4.18913999599205, 51.2466100023905)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2529,8.91527450728164,4,"Benedenscheldebekken",4.18911999599205,51.2466200023905,c(4.18911999599205, 51.2466200023905)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,24573,NA,NA,89696,NA,2530,10.1634367196569,4,"Benedenscheldebekken",4.18955999599199,51.2470300023905,c(4.18955999599199, 51.2470300023905)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,NA,NA,89696,NA,2531,10.898200126689,4,"Benedenscheldebekken",4.18959999599199,51.2471300023904,c(4.18959999599199, 51.2471300023904)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,NA,NA,89696,NA,2532,13.4779657794136,4,"Benedenscheldebekken",4.18970999599197,51.2472600023904,c(4.18970999599197, 51.2472600023904)
NA,"gbif_data",2025,2025-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,NA,NA,89696,NA,2533,12.0963605780475,4,"Benedenscheldebekken",4.18969999599198,51.2472800023904,c(4.18969999599198, 51.2472800023904)
NA,"gbif_data",2025,2025-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,27797,NA,NA,53506,NA,2534,17.1520260245985,2,"Bekken van de Brugse Polders",3.24446999621823,51.2266200022951,c(3.24446999621823, 51.2266200022951)
NA,"gbif_data",2025,2025-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,27797,NA,NA,85309,NA,2535,12.4249685930472,2,"Bekken van de Brugse Polders",3.28056999621224,51.2523600022917,c(3.28056999621224, 51.2523600022917)
NA,"gbif_data",2025,2025-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,13892,NA,NA,64328,"VBRZEM0090",2536,0,8,"Dijle- en Zennebekken",4.50811999588639,50.9873200025005,c(4.50811999588639, 50.9873200025005)
NA,"gbif_data",2025,2025-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,9764,NA,NA,81819,"ANTANT0476",2537,0,4,"Benedenscheldebekken",4.4735999959188,51.214730002431,c(4.4735999959188, 51.214730002431)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2538,5.20681734564992,4,"Benedenscheldebekken",4.18599999599271,51.2455900023905,c(4.18599999599271, 51.2455900023905)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2539,8.1838806493294,4,"Benedenscheldebekken",4.18628999599264,51.2455900023905,c(4.18628999599264, 51.2455900023905)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2540,8.65176613554083,4,"Benedenscheldebekken",4.18631999599263,51.2455900023905,c(4.18631999599263, 51.2455900023905)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,NA,NA,82501,NA,2541,12.1113812051647,4,"Benedenscheldebekken",4.18680999599252,51.2456400023906,c(4.18680999599252, 51.2456400023906)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2542,8.19351839374225,4,"Benedenscheldebekken",4.18704999599247,51.2457300023906,c(4.18704999599247, 51.2457300023906)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,NA,NA,82501,NA,2543,10.5198961054748,4,"Benedenscheldebekken",4.1873299959924,51.2457800023906,c(4.1873299959924, 51.2457800023906)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2544,7.33205652055746,4,"Benedenscheldebekken",4.18746999599238,51.2458500023906,c(4.18746999599238, 51.2458500023906)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2545,7.6551575035231,4,"Benedenscheldebekken",4.18747999599237,51.2458500023906,c(4.18747999599237, 51.2458500023906)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2546,6.87300466463828,4,"Benedenscheldebekken",4.18769999599233,51.2459300023906,c(4.18769999599233, 51.2459300023906)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2547,7.1961031776601,4,"Benedenscheldebekken",4.18770999599233,51.2459300023906,c(4.18770999599233, 51.2459300023906)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2548,7.38630320636473,4,"Benedenscheldebekken",4.18811999599224,51.2460800023906,c(4.18811999599224, 51.2460800023906)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2549,6.87229627228791,4,"Benedenscheldebekken",4.18812999599224,51.2460900023906,c(4.18812999599224, 51.2460900023906)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2550,8.60878539338516,4,"Benedenscheldebekken",4.18874999599212,51.2463700023906,c(4.18874999599212, 51.2463700023906)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2551,7.83900532379438,4,"Benedenscheldebekken",4.18874999599212,51.2463800023906,c(4.18874999599212, 51.2463800023906)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2552,7.43772713073521,4,"Benedenscheldebekken",4.18890999599209,51.2464900023906,c(4.18890999599209, 51.2464900023906)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2553,8.19029036728642,4,"Benedenscheldebekken",4.18922999599204,51.2467200023905,c(4.18922999599204, 51.2467200023905)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2554,7.5100139516189,4,"Benedenscheldebekken",4.18922999599204,51.2467300023905,c(4.18922999599204, 51.2467300023905)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,24573,65266,99,89696,NA,2555,2.80962461777191,4,"Benedenscheldebekken",4.189489995992,51.2469800023905,c(4.189489995992, 51.2469800023905)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,24573,65266,99,89696,NA,2556,4.12164406498462,4,"Benedenscheldebekken",4.189499995992,51.2469900023905,c(4.189499995992, 51.2469900023905)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,24573,65266,99,89696,NA,2557,4.50927898885222,4,"Benedenscheldebekken",4.18950999599199,51.2469900023905,c(4.18950999599199, 51.2469900023905)
NA,"gbif_data",2025,2025-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,89696,NA,2558,8.37673448431849,4,"Benedenscheldebekken",4.189539995992,51.2470900023905,c(4.189539995992, 51.2470900023905)
NA,"gbif_data",2025,2025-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,24627,NA,NA,83525,"VBRDIE0437",2559,0,9,"Demerbekken",5.06317999574764,50.9846500025646,c(5.06317999574764, 50.9846500025646)
NA,"gbif_data",2025,2025-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2560,8.80044651354985,4,"Benedenscheldebekken",4.18625999599265,51.2455800023906,c(4.18625999599265, 51.2455800023906)
NA,"gbif_data",2025,2025-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2561,8.33984257033985,4,"Benedenscheldebekken",4.18629999599263,51.2455900023905,c(4.18629999599263, 51.2455900023905)
NA,"gbif_data",2025,2025-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2562,9.57761284713217,4,"Benedenscheldebekken",4.18678999599252,51.2456600023906,c(4.18678999599252, 51.2456600023906)
NA,"gbif_data",2025,2025-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2563,9.72329864365473,4,"Benedenscheldebekken",4.18910999599205,51.2466000023905,c(4.18910999599205, 51.2466000023905)
NA,"gbif_data",2025,2025-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2564,3.43154700976525,4,"Benedenscheldebekken",4.18906999599207,51.2466600023905,c(4.18906999599207, 51.2466600023905)
NA,"gbif_data",2025,2025-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,89696,NA,2565,8.69181318198548,4,"Benedenscheldebekken",4.18937999599201,51.2468400023905,c(4.18937999599201, 51.2468400023905)
NA,"gbif_data",2025,2025-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,89696,NA,2566,5.79482871711132,4,"Benedenscheldebekken",4.18948999599201,51.2470700023905,c(4.18948999599201, 51.2470700023905)
NA,"gbif_data",2025,2025-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,89696,NA,2567,8.07665921675488,4,"Benedenscheldebekken",4.189529995992,51.2470800023905,c(4.189529995992, 51.2470800023905)
NA,"gbif_data",2025,2025-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,89696,NA,2568,4.8320752020236,4,"Benedenscheldebekken",4.18952999599201,51.2471700023904,c(4.18952999599201, 51.2471700023904)
NA,"gbif_data",2025,2025-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,12127,7621,1,83908,NA,2569,5.22433640833443,9,"Demerbekken",5.13254999572741,50.9586900025802,c(5.13254999572741, 50.9586900025802)
NA,"gbif_data",2025,2025-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5896,NA,NA,1931,NA,2570,17.0251593302169,10,"Netebekken",4.64033999587358,51.1768600024605,c(4.64033999587358, 51.1768600024605)
NA,"gbif_data",2025,2025-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5896,8854,2,1939,NA,2571,0.479987088675334,10,"Netebekken",4.64030999587361,51.1770700024604,c(4.64030999587361, 51.1770700024604)
NA,"gbif_data",2025,2025-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2572,7.41135205218395,4,"Benedenscheldebekken",4.18630999599263,51.2456000023905,c(4.18630999599263, 51.2456000023905)
NA,"gbif_data",2025,2025-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2573,6.01497608677027,4,"Benedenscheldebekken",4.18628999599264,51.2456100023905,c(4.18628999599264, 51.2456100023905)
NA,"gbif_data",2025,2025-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2574,6.17093793977725,4,"Benedenscheldebekken",4.18629999599264,51.2456100023905,c(4.18629999599264, 51.2456100023905)
NA,"gbif_data",2025,2025-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2575,6.3487163286757,4,"Benedenscheldebekken",4.18651999599259,51.2456400023905,c(4.18651999599259, 51.2456400023905)
NA,"gbif_data",2025,2025-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3763,47902,2,82501,NA,2576,5.26426325595173,4,"Benedenscheldebekken",4.18651999599259,51.2456500023905,c(4.18651999599259, 51.2456500023905)
NA,"gbif_data",2025,2025-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2577,6.38235363403578,4,"Benedenscheldebekken",4.18678999599253,51.2456900023906,c(4.18678999599253, 51.2456900023906)
NA,"gbif_data",2025,2025-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3763,47902,2,82501,NA,2578,4.37317880964729,4,"Benedenscheldebekken",4.18746999599238,51.2458800023906,c(4.18746999599238, 51.2458800023906)
